,properIngredients,cuisine,pred_cuisine,check
27734,cold water flour banana salt,jamaican,jamaican,True
9517,salt large shrimp marinara sauce flat leaf parsley garlic cloves extra virgin olive oil fresh basil leaves,italian,italian,True
14871,brown sugar asian pear beef rib short black pepper extract kiwi soy sauce sesame oil onion low sodium soy sauce garlic powder ginger,korean,korean,True
8535,milk salt egg sesame seeds bread flour active dry yeast white sugar water vegetable oil,chinese,italian,False
10255,juice lemon juice sugar pectin,southern_us,british,False
9699,strawberry vin santo vanilla extract sugar grated lemon peel,italian,italian,True
39682,water Lipton  Iced Tea Brew Family Size Tea Bags sugar baking soda,southern_us,southern_us,True
23888,honey oil garlic paste spring onions chili flakes prawn corn flour soy sauce tomato ketchup,chinese,chinese,True
12909,ground black pepper pimento stuffed green olives cherry tomatoes garlic olive oil salt dry white wine boneless skinless chicken breast halves,italian,spanish,False
19269,water worcestershire sauce pork bones brisket spring onions garlic cloves soy sauce mirin ginger shredded coconut ramen noodles beansprouts,japanese,japanese,True
13114,cotija corn tortillas cilantro salsa verde carnitas avocado purple onion,mexican,mexican,True
32834,vegetable oil cayenne pepper onion fresh ginger salt ground coriander jalapeno chilies cilantro leaves garlic cloves water diced tomatoes chickpea ground cumin,indian,indian,True
11654,bread sea salt flat leaf parsley mint leaves extra virgin olive oil zucchini mint sprigs crumbled ricotta salata cheese onion tops,italian,italian,True
10064,unsalted butter creole seasoning celery ribs lemon garlic cloves coarse salt scallion extra large shrimp worcestershire sauce long grain white rice,cajun_creole,cajun_creole,True
36245,garlic cayenne pepper ground cumin baby spinach beef broth ground turmeric ginger yellow onion canola oil yoghurt salt leg of lamb,indian,indian,True
18552,large eggs anise seed liqueur sugar all purpose flour,italian,french,False
38263,unsalted butter fine sea salt sugar chopped fresh chives rice flour large eggs all purpose flour active dry yeast whole milk sour cream,russian,russian,True
15442,green tomatoes self rising cornmeal pepper bacon refrigerated buttermilk biscuits salt mayonaise buttermilk,southern_us,southern_us,True
7829,wine rack of lamb coarse sea salt honey ras el hanout,moroccan,moroccan,True
22195,granulated sugar butter pecan ice cream firmly packed light brown sugar refrigerated piecrusts ground cinnamon egg whites braeburn apple granny smith apples butter,southern_us,southern_us,True
3774,garlic powder pork spareribs sesame seeds crushed red pepper honey asian barbecue sauce soy sauce sherry sliced green onions,southern_us,chinese,False
29933,butter cayenne lemon juice dijon mustard large egg yolks salt,french,french,True
1178,saffron threads dried thyme bay leaves fish bones onion water leek fish stock celery fennel seeds olive oil dry white wine salt plum tomatoes black peppercorns fennel bulb large garlic cloves carrot dried oregano,french,french,True
29595,tomato moong dal green chilies dal red chili powder masoor dal oil ground turmeric fenugreek leaves water cumin seed onion garlic paste salt lemon juice ginger paste,indian,indian,True
20014,cold water pepper unsalted butter rum salt ground cardamom ground turmeric tomato water fresh thyme vegetable oil all purpose flour chopped parsley ground cumin jamaican rum fresh ginger flour vegetable shortening ground allspice ground beef tumeric ground black pepper egg yolks garlic scallion onion,jamaican,jamaican,True
22636,large eggs all purpose flour ground cinnamon vegetable oil large marshmallows sugar cornflake cereal sweet potatoes ground allspice,southern_us,southern_us,True
1081,peanut salt shell,southern_us,southern_us,True
32887,kosher salt heavy cream grated lemon zest pure vanilla extract unsalted butter currant lemon juice milk extra large eggs apricot preserves sugar dark rum all purpose flour fast rising active dry yeast,french,british,False
17986,papaya pumpkin melon sugar banana Bengali   Spice ground cumin rice bran eggplant poppy seeds ginger paste water potato salt,japanese,indian,False
9812,soy sauce jalapeno chilies rice vinegar canola oil pepper mushroom all purpose flour egg water green onions carrot sugar zucchini salt toasted sesame seeds,korean,korean,True
14633,egg salt black pepper chopped onion yellow summer squash dry bread crumbs butter white sugar,southern_us,southern_us,True
19801,egg chili paste garlic cooked white rice kosher salt bacon scallion frozen peas soy sauce vegetable oil cilantro leaves onion ground black pepper ginger toasted sesame oil,chinese,chinese,True
3980,ground black pepper extra virgin olive oil ground lamb green bell pepper diced tomatoes fresh parsley chicken broth dried mint flakes salt water white rice onion,greek,greek,True
10469,olive oil whole wheat tortillas chopped cilantro fresh black beans low fat cheese fresh lime juice fresh tomatoes Tabasco Green Pepper Sauce cucumber taco seasoning mix green onions ground beef,mexican,mexican,True
25445,chicken broth garlic cornmeal ground cumin chili powder red bell pepper onion kidney beans pinto beans ground beef tomatoes with juice bay leaf dried oregano,mexican,mexican,True
5011,low sodium soy sauce flank steak corn starch minced garlic crushed red pepper flakes brown sugar sesame oil cold water broccoli florets beef broth,chinese,chinese,True
11501,shredded cheddar cheese green onions lemon juice sliced black olives white wine vinegar fat free mayonnaise kidney beans low fat baked tortilla chips iceberg lettuce taco sauce ground turkey breast dill pickles,mexican,mexican,True
39278,lemon anchovy fillets garlic extra virgin olive oil escarole ground black pepper salt,italian,italian,True
18167,mushroom carrot cashew nuts soy sauce vegetable oil celery chicken broth chicken breasts corn starch water chestnuts pea pods onion,chinese,chinese,True
2067,tomatillo soft fresh goat cheese vegetable oil masa dough masa harina warm water salt lard radish salsa chopped cilantro,mexican,mexican,True
6582,dried thyme grated nutmeg garlic cloves soy sauce vegetable oil scallion chicken ground black pepper berry onion pepper salt chinese five spice powder,jamaican,jamaican,True
10753,large eggs all purpose flour honey vanilla extract almond salt sugar baking powder grated lemon peel,italian,italian,True
26883,soy sauce lo mein noodles salt onion shiitake vegetable oil red bell pepper cabbage fresh ginger cooked chicken carrot snow peas peanut dry sherry toasted sesame oil chopped garlic,chinese,chinese,True
34722,picante sauce salt ground cumin black beans jalapeno chilies chopped cilantro green bell pepper white hominy red bell pepper white onion green onions white sugar,mexican,mexican,True
1267,olive oil pea bay leaf diced tomatoes salt water ground pork carrot lean ground beef garlic onion,italian,italian,True
16103,soy sauce lemon juice rib eye steaks bourbon whiskey water brown sugar worcestershire sauce,southern_us,southern_us,True
31331,ginger garlic chili sauce soy sauce rice vinegar boiling water sugar salt ramp sesame oil all purpose flour canola oil,chinese,chinese,True
29000,fishcake sesame seeds garlic sugar water rice cakes cabbage pepper chili paste kelp ketchup anchovy leek,korean,korean,True
20374,chicken wings hoisin sauce ginger root soy sauce chinese five spice powder brown sugar sesame oil whiskey honey garlic cloves,chinese,chinese,True
36146,anchovy Ni oise olives kosher salt frozen pastry puff sheets olive oil onion pepper fresh thyme leaves,french,french,True
14940,baking powder all purpose flour unsalted butter paprika cheddar cheese heavy cream dill whole milk salt,southern_us,southern_us,True
26827,white wine water all purpose flour fresh parsley caper pepper salt fresh lemon juice seasoned bread crumbs olive oil garlic cloves fat free less sodium chicken broth large egg whites grated lemon zest chicken thighs,italian,italian,True
28803,large eggs salt butternut squash half   half all purpose flour ground nutmeg butter,southern_us,french,False
16000,small red beans bacon purple onion cooked rice Sriracha garlic smoked ham hocks pepper stout salt chicken broth olive oil brat green pepper,cajun_creole,southern_us,False
37361,lime rind fresh cilantro light coconut milk bamboo shoots fish sauce fat free less sodium chicken broth olive oil fresh lime juice rice stick noodles straw mushrooms green curry paste corn starch brown sugar water boneless skinless chicken breasts onion,thai,thai,True
11810,avocado vegetable oil chopped onion black beans mexicorn tomato red wine vinegar tortilla chips hot pepper sauce salt,mexican,mexican,True
687,balsamic vinegar salt sea scallops watercress ground black pepper extra virgin olive oil chopped fresh thyme,spanish,italian,False
12130,irish cream liqueur large eggs semisweet chocolate sugar whipping cream,irish,irish,True
2818,fresh cilantro vegetable stock ground coriander boiling water neutral oil ground pepper garlic bird chile saffron red kidney beans amchur ginger hot water basmati rice crushed tomatoes garam masala salt onion ground cumin,indian,indian,True
8667,seasoning flour peeled shrimp onion brown sugar green onions green pepper cooked rice bay leaves chopped celery chopped garlic chicken stock tomato sauce butter chopped parsley,cajun_creole,cajun_creole,True
3385,sesame oil garlic chili sauce peanut teriyaki sauce asian noodles large garlic cloves fresh lime juice peeled fresh ginger purple onion,chinese,thai,False
26008,black pepper reduced fat milk shallot spaghetti ground nutmeg cooking spray salt fat free less sodium chicken broth sherry butter cooked chicken breasts slivered almonds grated parmesan cheese mushroom all purpose flour,italian,italian,True
9553,sugar olive oil large eggs garlic cloves clove crushed tomatoes feta cheese salt dried oregano black pepper eggplant cinnamon onion penne milk unsalted butter all purpose flour ground lamb,greek,greek,True
14887,sake rice vinegar sesame oil soy sauce canola oil sugar gingerroot,japanese,japanese,True
31249,fennel bulb carrot hazelnut paprika vinegar olive oil salt,spanish,italian,False
1980,water chili powder iceberg lettuce sugar finely chopped onion pinto beans shredded reduced fat cheddar cheese reduced fat sour cream ground cumin picante sauce cooking spray corn tortillas,mexican,mexican,True
10232,marshmallow sweet potatoes brown sugar salt egg buttermilk pie crust mini marshmallows,southern_us,southern_us,True
7071,chicken broth bay leaves creole seasoning onion andouille sausage diced tomatoes shrimp green bell pepper green onions garlic cloves sliced green onions celery ribs dried thyme all purpose flour flat leaf parsley,cajun_creole,cajun_creole,True
